iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency
kgr,Latn,kgr_Latn,Abun,á,Ll,LATIN SMALL LETTER A WITH ACUTE,43,1,2017,43
kgr,Latn,kgr_Latn,Abun,2,Nd,DIGIT TWO,40,1,2017,40
kgr,Latn,kgr_Latn,Abun,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,30,1,2017,30
kgr,Latn,kgr_Latn,Abun,J,Lu,LATIN CAPITAL LETTER J,26,1,2017,26
kgr,Latn,kgr_Latn,Abun,6,Nd,DIGIT SIX,15,1,2017,15
kgr,Latn,kgr_Latn,Abun,3,Nd,DIGIT THREE,14,1,2017,14
kgr,Latn,kgr_Latn,Abun,N,Lu,LATIN CAPITAL LETTER N,14,1,2017,14
kgr,Latn,kgr_Latn,Abun,I,Lu,LATIN CAPITAL LETTER I,14,1,2017,14
kgr,Latn,kgr_Latn,Abun,4,Nd,DIGIT FOUR,13,1,2017,13
kgr,Latn,kgr_Latn,Abun,5,Nd,DIGIT FIVE,12,1,2017,12
kgr,Latn,kgr_Latn,Abun,D,Lu,LATIN CAPITAL LETTER D,12,1,2017,12
kgr,Latn,kgr_Latn,Abun,/,Po,SOLIDUS,12,1,2017,12
kgr,Latn,kgr_Latn,Abun,B,Lu,LATIN CAPITAL LETTER B,11,1,2017,11
kgr,Latn,kgr_Latn,Abun,9,Nd,DIGIT NINE,11,1,2017,11
kgr,Latn,kgr_Latn,Abun,7,Nd,DIGIT SEVEN,11,1,2017,11
kgr,Latn,kgr_Latn,Abun,8,Nd,DIGIT EIGHT,11,1,2017,11
kgr,Latn,kgr_Latn,Abun,0,Nd,DIGIT ZERO,10,1,2017,10
kgr,Latn,kgr_Latn,Abun,z,Ll,LATIN SMALL LETTER Z,10,1,2017,10
kgr,Latn,kgr_Latn,Abun,R,Lu,LATIN CAPITAL LETTER R,9,1,2017,9
kgr,Latn,kgr_Latn,Abun,:,Po,COLON,8,1,2017,8
kgr,Latn,kgr_Latn,Abun,?,Po,QUESTION MARK,8,1,2017,8
kgr,Latn,kgr_Latn,Abun,"""",Po,QUOTATION MARK,8,1,2017,8
kgr,Latn,kgr_Latn,Abun,P,Lu,LATIN CAPITAL LETTER P,7,1,2017,7
kgr,Latn,kgr_Latn,Abun,),Pe,RIGHT PARENTHESIS,7,1,2017,7
kgr,Latn,kgr_Latn,Abun,(,Ps,LEFT PARENTHESIS,7,1,2017,7
kgr,Latn,kgr_Latn,Abun,E,Lu,LATIN CAPITAL LETTER E,6,1,2017,6
kgr,Latn,kgr_Latn,Abun,Z,Lu,LATIN CAPITAL LETTER Z,5,1,2017,5
kgr,Latn,kgr_Latn,Abun,O,Lu,LATIN CAPITAL LETTER O,4,1,2017,4
kgr,Latn,kgr_Latn,Abun,H,Lu,LATIN CAPITAL LETTER H,4,1,2017,4
kgr,Latn,kgr_Latn,Abun,U,Lu,LATIN CAPITAL LETTER U,3,1,2017,3
kgr,Latn,kgr_Latn,Abun,L,Lu,LATIN CAPITAL LETTER L,2,1,2017,2
kgr,Latn,kgr_Latn,Abun,T,Lu,LATIN CAPITAL LETTER T,1,1,2017,1
kgr,Latn,kgr_Latn,Abun,C,Lu,LATIN CAPITAL LETTER C,1,1,2017,1
kgr,Latn,kgr_Latn,Abun,í,Ll,LATIN SMALL LETTER I WITH ACUTE,1,1,2017,1
kgr,Latn,kgr_Latn,Abun,W,Lu,LATIN CAPITAL LETTER W,1,1,2017,1
