iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency
gid,Latn,gid_Latn,Gidar,2,Nd,DIGIT TWO,16,1,2019,16
gid,Latn,gid_Latn,Gidar,N,Lu,LATIN CAPITAL LETTER N,16,1,2019,16
gid,Latn,gid_Latn,Gidar,4,Nd,DIGIT FOUR,15,1,2019,15
gid,Latn,gid_Latn,Gidar,W,Lu,LATIN CAPITAL LETTER W,13,1,2019,13
gid,Latn,gid_Latn,Gidar,?,Po,QUESTION MARK,12,1,2019,12
gid,Latn,gid_Latn,Gidar,Y,Lu,LATIN CAPITAL LETTER Y,11,1,2019,11
gid,Latn,gid_Latn,Gidar,S,Lu,LATIN CAPITAL LETTER S,7,1,2019,7
gid,Latn,gid_Latn,Gidar,5,Nd,DIGIT FIVE,7,1,2019,7
gid,Latn,gid_Latn,Gidar,F,Lu,LATIN CAPITAL LETTER F,7,1,2019,7
gid,Latn,gid_Latn,Gidar,Ə,Lu,LATIN CAPITAL LETTER SCHWA,7,1,2019,7
gid,Latn,gid_Latn,Gidar,8,Nd,DIGIT EIGHT,7,1,2019,7
gid,Latn,gid_Latn,Gidar,*,Po,ASTERISK,6,1,2019,6
gid,Latn,gid_Latn,Gidar,K,Lu,LATIN CAPITAL LETTER K,5,1,2019,5
gid,Latn,gid_Latn,Gidar,Ɗ,Lu,LATIN CAPITAL LETTER D WITH HOOK,5,1,2019,5
gid,Latn,gid_Latn,Gidar,6,Nd,DIGIT SIX,5,1,2019,5
gid,Latn,gid_Latn,Gidar,9,Nd,DIGIT NINE,5,1,2019,5
gid,Latn,gid_Latn,Gidar,0,Nd,DIGIT ZERO,5,1,2019,5
gid,Latn,gid_Latn,Gidar,7,Nd,DIGIT SEVEN,5,1,2019,5
gid,Latn,gid_Latn,Gidar,G,Lu,LATIN CAPITAL LETTER G,4,1,2019,4
gid,Latn,gid_Latn,Gidar,I,Lu,LATIN CAPITAL LETTER I,4,1,2019,4
gid,Latn,gid_Latn,Gidar,E,Lu,LATIN CAPITAL LETTER E,4,1,2019,4
gid,Latn,gid_Latn,Gidar,D,Lu,LATIN CAPITAL LETTER D,4,1,2019,4
gid,Latn,gid_Latn,Gidar,V,Lu,LATIN CAPITAL LETTER V,3,1,2019,3
gid,Latn,gid_Latn,Gidar,-,Pd,HYPHEN-MINUS,3,1,2019,3
gid,Latn,gid_Latn,Gidar,P,Lu,LATIN CAPITAL LETTER P,3,1,2019,3
gid,Latn,gid_Latn,Gidar,L,Lu,LATIN CAPITAL LETTER L,2,1,2019,2
gid,Latn,gid_Latn,Gidar,/,Po,SOLIDUS,2,1,2019,2
gid,Latn,gid_Latn,Gidar,B,Lu,LATIN CAPITAL LETTER B,2,1,2019,2
gid,Latn,gid_Latn,Gidar,),Pe,RIGHT PARENTHESIS,1,1,2019,1
gid,Latn,gid_Latn,Gidar,T,Lu,LATIN CAPITAL LETTER T,1,1,2019,1
gid,Latn,gid_Latn,Gidar,(,Ps,LEFT PARENTHESIS,1,1,2019,1
gid,Latn,gid_Latn,Gidar,ĩ,Ll,LATIN SMALL LETTER I WITH TILDE,1,1,2019,1
gid,Latn,gid_Latn,Gidar,!,Po,EXCLAMATION MARK,1,1,2019,1
